rating,date,variation,verified_reviews,feedback,cleaned_reviews,sentiments,compound,sentiment_type
5,30-Jul-18,Configuration: Fire TV Stick,"Just as advertised, bought as a gift, great price, fast shipping!!",1,advertised bought gift great price fast shipping,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.7906}",0.7906,positive
5,30-Jul-18,Configuration: Fire TV Stick, ,1,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5,30-Jul-18,Configuration: Fire TV Stick,Very easy to set up and straight forward directions. Loads fast also.,1,easy set straight forward directions loads fast also,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.5859}",0.5859,positive
5,30-Jul-18,Configuration: Fire TV Stick,I purchased the Fire Stick to be able to watch movies at my convenience. I love that there is such a variety of genres. I also enjoy it gives you the ability to watch TV shows too. It's Awesome!,1,purchased fire stick able watch movies convenience love variety genres also enjoy gives ability watch tv shows awesome,"{'neg': 0.082, 'neu': 0.445, 'pos': 0.473, 'compound': 0.9081}",0.9081,positive
5,30-Jul-18,Configuration: Fire TV Stick,Being able to tell it what to go to,1,able tell go,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5,30-Jul-18,Configuration: Fire TV Stick,Love this! So many options!,1,love many options,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.6369}",0.6369,positive
5,30-Jul-18,Configuration: Fire TV Stick,I love it,1,love,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6369}",0.6369,positive
5,30-Jul-18,Configuration: Fire TV Stick,Love it. Many stations to choose from,1,love many stations choose,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",0.6369,positive
4,30-Jul-18,Configuration: Fire TV Stick,It was a gift.,1,gift,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,positive
1,30-Jul-18,Configuration: Fire TV Stick,"It still doesn’t work.  I bet if I call and let them know that, they will charge me for the 3rd time.  Ridiculous.",0,still doesnt work bet call let know charge rd time ridiculous,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.3612}",-0.3612,negative
5,30-Jul-18,Configuration: Fire TV Stick,I love the Alexa remote and easy to use.,1,love alexa remote easy use,"{'neg': 0.0, 'neu': 0.297, 'pos': 0.703, 'compound': 0.7964}",0.7964,positive
2,30-Jul-18,Configuration: Fire TV Stick, ,0,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5,30-Jul-18,Configuration: Fire TV Stick,works great,1,works great,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,positive
5,30-Jul-18,Configuration: Fire TV Stick,"It is very easy to use,I can now watch my favorite movies",1,easy usei watch favorite movies,"{'neg': 0.0, 'neu': 0.337, 'pos': 0.663, 'compound': 0.7096}",0.7096,positive
5,30-Jul-18,Configuration: Fire TV Stick,"Doubtful at first, but it works a lot better than my smart devices.Plus Alexa software include, that was a plus!",1,doubtful first works lot better smart devicesplus alexa software include plus,"{'neg': 0.15, 'neu': 0.5, 'pos': 0.35, 'compound': 0.4939}",0.4939,positive
5,30-Jul-18,Configuration: Fire TV Stick,"Love our Fire Stick,easy to set up and have loads of shows for free and plenty to rent or buy.We also use Pluto TV and Tubi so that's even more TV.Alexa makes it so easy to find any show or movie I want.We love the money we save.",1,love fire stickeasy set loads shows free plenty rent buywe also use pluto tv tubi thats even tvalexa makes easy find show movie wantwe love money save,"{'neg': 0.058, 'neu': 0.51, 'pos': 0.432, 'compound': 0.9468}",0.9468,positive
5,30-Jul-18,Configuration: Fire TV Stick,It was perfect.  Works like a charm.,1,perfect works like charm,"{'neg': 0.0, 'neu': 0.101, 'pos': 0.899, 'compound': 0.836}",0.836,positive
3,30-Jul-18,Configuration: Fire TV Stick,Netflix and Hulu,1,netflix hulu,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
4,30-Jul-18,Configuration: Fire TV Stick,"I love this fire stick because after installing a few highly recommended apps, I discovered that a lot of the channels I don't have with my cable provider is included,  and I don't have to pay extra! Just subscribing to a few streaming apps will do and I still come out paying way less than cable tv.",1,love fire stick installing highly recommended apps discovered lot channels dont cable provider included dont pay extra subscribing streaming apps still come paying way less cable tv,"{'neg': 0.073, 'neu': 0.697, 'pos': 0.23, 'compound': 0.6356}",0.6356,positive
5,30-Jul-18,Configuration: Fire TV Stick,Love this wished I had gotten it sooner,1,love wished gotten sooner,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",0.6369,positive
5,30-Jul-18,Configuration: Fire TV Stick,Makes accessing all of the Apps easy. Love the voice control.,1,makes accessing apps easy love voice control,"{'neg': 0.0, 'neu': 0.413, 'pos': 0.587, 'compound': 0.7964}",0.7964,positive
4,30-Jul-18,Configuration: Fire TV Stick,It's my second one and works well,1,second one works well,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.2732}",0.2732,positive
5,30-Jul-18,Configuration: Fire TV Stick,I love my fire stick!,1,love fire stick,"{'neg': 0.316, 'neu': 0.132, 'pos': 0.553, 'compound': 0.4215}",0.4215,positive
5,30-Jul-18,Configuration: Fire TV Stick,Great product. Very versatile and easy to use,1,great product versatile easy use,"{'neg': 0.0, 'neu': 0.3, 'pos': 0.7, 'compound': 0.7906}",0.7906,positive
5,30-Jul-18,Configuration: Fire TV Stick,Ease of usage,1,ease usage,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",0.3612,positive
4,30-Jul-18,Configuration: Fire TV Stick,"I love this, it's quick and easy to use. I love that there are so many apps you can access but disappointed some of them cost extra money to use. I also love the music app on here. I didn't think I would use it because I have Alexa echo and listen to music all the time on there. But I tried it on the fire tv and it gives you the lyric as the songs play! Love it!!",1,love quick easy use love many apps access disappointed cost extra money use also love music app didnt think would use alexa echo listen music time tried fire tv gives lyric songs play love,"{'neg': 0.103, 'neu': 0.485, 'pos': 0.412, 'compound': 0.9559}",0.9559,positive
4,30-Jul-18,Configuration: Fire TV Stick,Love it. The only downside is that you can't download any app you want.,1,love downside cant download app want,"{'neg': 0.309, 'neu': 0.288, 'pos': 0.403, 'compound': 0.4548}",0.4548,positive
5,30-Jul-18,Configuration: Fire TV Stick,Still learning how to use it but like it so far. We played music from YouTube and a couple movies on it. No complaints,1,still learning use like far played music youtube couple movies complaints,"{'neg': 0.173, 'neu': 0.513, 'pos': 0.314, 'compound': 0.296}",0.296,positive
5,30-Jul-18,Configuration: Fire TV Stick,We are using the internet for our home and loving them,1,using internet home loving,"{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.5994}",0.5994,positive
5,30-Jul-18,Configuration: Fire TV Stick,My Father liked the added programing in which he is interested.,1,father liked added programing interested,"{'neg': 0.0, 'neu': 0.353, 'pos': 0.647, 'compound': 0.6705}",0.6705,positive
4,30-Jul-18,Configuration: Fire TV Stick,I love my fire stick,1,love fire stick,"{'neg': 0.316, 'neu': 0.132, 'pos': 0.553, 'compound': 0.4215}",0.4215,positive
5,30-Jul-18,Configuration: Fire TV Stick,Love it and how easy it is to use. One of the best Prime Day purchases we have made.,1,love easy use one best prime day purchases made,"{'neg': 0.0, 'neu': 0.347, 'pos': 0.653, 'compound': 0.9062}",0.9062,positive
5,30-Jul-18,Configuration: Fire TV Stick,Satisfied with the purchase,1,satisfied purchase,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,positive
5,30-Jul-18,Configuration: Fire TV Stick,Im able to connect to prime quick,1,im able connect prime quick,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5,30-Jul-18,Configuration: Fire TV Stick,ABSOLUTELY LOVE THIS PRODUCT SO EASY TO USE BETTER THAN SCROLLING CHANNELS.,1,absolutely love product easy use better scrolling channels,"{'neg': 0.0, 'neu': 0.321, 'pos': 0.679, 'compound': 0.8899}",0.8899,positive
1,30-Jul-18,Configuration: Fire TV Stick, ,0,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5,30-Jul-18,Configuration: Fire TV Stick,Loved it. No more cable bills for us.  I would advise anyone to get one. 2nd one bought.,1,loved cable bills us would advise anyone get one nd one bought,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.5994}",0.5994,positive
5,30-Jul-18,Configuration: Fire TV Stick,I bought it for my sister and she hasn't had any complaints yet so I think it's great!,1,bought sister hasnt complaints yet think great,"{'neg': 0.0, 'neu': 0.44, 'pos': 0.56, 'compound': 0.7475}",0.7475,positive
5,30-Jul-18,Configuration: Fire TV Stick,"absolutely an amazing device, very easy to setup and use",1,absolutely amazing device easy setup use,"{'neg': 0.0, 'neu': 0.355, 'pos': 0.645, 'compound': 0.8051}",0.8051,positive
5,30-Jul-18,Configuration: Fire TV Stick,"The current demand for this stick, was too high for the power coming out of my USB port on the TV. Had to run the power cable to the supplied USB adapter. Not a big deal but added another cable showing on my wall mounted TV.",1,current demand stick high power coming usb port tv run power cable supplied usb adapter big deal added another cable showing wall mounted tv,"{'neg': 0.061, 'neu': 0.939, 'pos': 0.0, 'compound': -0.128}",-0.128,negative
3,30-Jul-18,Configuration: Fire TV Stick,Works very well for Amazon and Netflix but will not a let all viewing platforms like VUDU. It also will shut down if HULU is played for more than a couple minutes and yes I have it directly plugged into the wall so low power source is not an issue (even checked outlet voltage) an issue which is typically the answer you get for that issue.over all the quality of the picture is quiet well and is a user friendly platform to use If they would fix those two issues I would have one on every tv in the house but as it sits this will be our only one. to bad to because I relay like amazon products and having Alexa is always nice,1,works well amazon netflix let viewing platforms like vudu also shut hulu played couple minutes yes directly plugged wall low power source issue even checked outlet voltage issue typically answer get issueover quality picture quiet well user friendly platform use would fix two issues would one every tv house sits one bad relay like amazon products alexa always nice,"{'neg': 0.073, 'neu': 0.616, 'pos': 0.311, 'compound': 0.9337}",0.9337,positive
5,30-Jul-18,Configuration: Fire TV Stick,Love the Firestick thinking about canceling the satellite,1,love firestick thinking canceling satellite,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.6369}",0.6369,positive
5,30-Jul-18,Configuration: Fire TV Stick,"I'm amazed at how many movies, tv shows and more is available. I am planning to drop cable service soon and am very happy to know I'll have lots of viewing pleasure with the Fire stick and not pay the outrageous cable bills.",1,im amazed many movies tv shows available planning drop cable service soon happy know ill lots viewing pleasure fire stick pay outrageous cable bills,"{'neg': 0.305, 'neu': 0.418, 'pos': 0.277, 'compound': 0.2263}",0.2263,positive
4,30-Jul-18,Configuration: Fire TV Stick,Easy to setup.  Sometimes Alexis does not work the greatest. The connection fire stick and WiFi is way bettter than Netflix .,1,easy setup sometimes alexis work greatest connection fire stick wifi way bettter netflix,"{'neg': 0.123, 'neu': 0.513, 'pos': 0.364, 'compound': 0.6908}",0.6908,positive
5,30-Jul-18,Configuration: Fire TV Stick,Works great,1,works great,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,positive
5,30-Jul-18,Configuration: Fire TV Stick,Ease of use.,1,ease use,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",0.3612,positive
5,30-Jul-18,Configuration: Fire TV Stick,Finally bought one but it couldn't find my Wi-Fi. Had to buy a Wi-Fi extended. My smart t.v. used the Wi-Fi just fine.,1,finally bought one couldnt find wifi buy wifi extended smart tv used wifi fine,"{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.5423}",0.5423,positive
5,30-Jul-18,Configuration: Fire TV Stick,This firestick is everything!,1,firestick everything,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5,30-Jul-18,Configuration: Fire TV Stick,"Recently cut the cord on cable television. Needed an easy to install and relatively inexpensive alternative option to fill the gap. Ordered the Amazon Fire Stick from Best Buy. Instructions were short and easy to follow. I was going to order the Amazon Ethernet Adapter because I was worried about wireless speeds in my area, but thought I'd wait and see. Glad I did. Wireless connection has proved almost flawless so far. A few brief hiccups here and there, but I'm convinced that was from the Apps themselves. Don't miss the ridiculously high cable prices and am able to watch most of what I used to watch for a much lower price, which right now is a total of $50 a month. Amazon Fire Stick is limited to 1GB of memory and 8GB of storage. Thought that would be a huge issue when it came to downloading Apps and recording shows. So far it hasn't been any issue at all. The upcoming fall tv schedule, which includes the return of NFL Football, might prove more troublesome when I need to record more often. I'll worry about that then. My only real issue is that you can't really turn it off. The screen remains on and uses up electricity, although probably small amounts. Luckily when you unplug it, all downloaded Apps and recorded shows stay in memory. Not sure what happens when you have something scheduled to record when it's unplugged. Haven't tried it yet, although I don't think it'll be an issue with DirectTV Now, which I'm using right now. So far I'm loving the Amazon Fire Stick. Actually love that Amazon, which I use occasionally, come pre-installed.",1,recently cut cord cable television needed easy install relatively inexpensive alternative option fill gap ordered amazon fire stick best buy instructions short easy follow going order amazon ethernet adapter worried wireless speeds area thought id wait see glad wireless connection proved almost flawless far brief hiccups im convinced apps dont miss ridiculously high cable prices able watch used watch much lower price right total month amazon fire stick limited gb memory gb storage thought would huge issue came downloading apps recording shows far hasnt issue upcoming fall tv schedule includes return nfl football might prove troublesome need record often ill worry real issue cant really turn screen remains uses electricity although probably small amounts luckily unplug downloaded apps recorded shows stay memory sure happens something scheduled record unplugged havent tried yet although dont think itll issue directtv im using right far im loving amazon fire stick actually love amazon use occasionally come preinstalled,"{'neg': 0.125, 'neu': 0.637, 'pos': 0.238, 'compound': 0.9642}",0.9642,positive
5,30-Jul-18,Configuration: Fire TV Stick,Everything,1,everything,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5,30-Jul-18,Configuration: Fire TV Stick,Love this!,1,love,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6369}",0.6369,positive
5,30-Jul-18,Configuration: Fire TV Stick,Really enjoying my firestick can’t wait to get rid of  cable such a waste of money.,1,really enjoying firestick cant wait get rid cable waste money,"{'neg': 0.193, 'neu': 0.552, 'pos': 0.255, 'compound': 0.2247}",0.2247,positive
5,30-Jul-18,Configuration: Fire TV Stick,Good,1,good,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,positive
5,30-Jul-18,Configuration: Fire TV Stick,Love it!,1,love,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6369}",0.6369,positive
5,30-Jul-18,Configuration: Fire TV Stick,Easy to set up and use.,1,easy set use,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,positive
5,30-Jul-18,Configuration: Fire TV Stick,WooHoo! $20 on Prime Day; done!,1,woohoo prime day done,"{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.5106}",0.5106,positive
5,30-Jul-18,Configuration: Fire TV Stick,Perfect,1,perfect,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}",0.5719,positive
5,30-Jul-18,Configuration: Fire TV Stick,Very easy to use! Makes finding shows and movies a snap.,1,easy use makes finding shows movies snap,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}",0.4404,positive
2,30-Jul-18,Configuration: Fire TV Stick, ,0,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5,30-Jul-18,Configuration: Fire TV Stick,Upgraded from a first generation firestick. I don't know why I waited so long. I love it!,1,upgraded first generation firestick dont know waited long love,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.6369}",0.6369,positive
5,30-Jul-18,Configuration: Fire TV Stick,Amazing device,1,amazing device,"{'neg': 0.0, 'neu': 0.208, 'pos': 0.792, 'compound': 0.5859}",0.5859,positive
5,30-Jul-18,Configuration: Fire TV Stick,Great product.,1,great product,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,positive
5,30-Jul-18,Configuration: Fire TV Stick,"This was a replacement of an older version of Fire Stick. I haven't tried the Alexa voice part of this remote yet, but it works great.",1,replacement older version fire stick havent tried alexa voice part remote yet works great,"{'neg': 0.13, 'neu': 0.649, 'pos': 0.222, 'compound': 0.4019}",0.4019,positive
5,30-Jul-18,Configuration: Fire TV Stick,I bought and love them. Alexa is very convenient.,1,bought love alexa convenient,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",0.6369,positive
5,30-Jul-18,Configuration: Fire TV Stick,Like,1,like,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3612}",0.3612,positive
5,30-Jul-18,Configuration: Fire TV Stick,"I don't have Alexa, but after getting this I'm feeling inspired to get one. I feel this is a good gateway and or Alexa trial, and liking it so far.  Channels work just fine like Apple TV, just need to check if there is a phone app for a keyboard typing, because spelling things out on keyboard sucks for searching YouTube clips",1,dont alexa getting im feeling inspired get one feel good gateway alexa trial liking far channels work fine like apple tv need check phone app keyboard typing spelling things keyboard sucks searching youtube clips,"{'neg': 0.057, 'neu': 0.612, 'pos': 0.331, 'compound': 0.8779}",0.8779,positive
5,30-Jul-18,Configuration: Fire TV Stick,I definitely like this product.  Wanted to be able to watch Netflix on my tv!  Easy to install!,1,definitely like product wanted able watch netflix tv easy install,"{'neg': 0.0, 'neu': 0.464, 'pos': 0.536, 'compound': 0.7964}",0.7964,positive
5,30-Jul-18,Configuration: Fire TV Stick,⭐⭐⭐⭐⭐,1,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5,30-Jul-18,Configuration: Fire TV Stick,Great product. So many features.,1,great product many features,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}",0.6249,positive
5,30-Jul-18,Configuration: Fire TV Stick,"I like to watch older shows, 70's and 80's, and the firestick gives me the opportunity to find those shows.",1,like watch older shows firestick gives opportunity find shows,"{'neg': 0.0, 'neu': 0.569, 'pos': 0.431, 'compound': 0.6486}",0.6486,positive
5,30-Jul-18,Configuration: Fire TV Stick,I really like this product and the fact that I can get apps that I am unable to get on my smart tv,1,really like product fact get apps unable get smart tv,"{'neg': 0.0, 'neu': 0.593, 'pos': 0.407, 'compound': 0.6697}",0.6697,positive
5,30-Jul-18,Configuration: Fire TV Stick,Works wonderfully.,1,works wonderfully,"{'neg': 0.0, 'neu': 0.204, 'pos': 0.796, 'compound': 0.5994}",0.5994,positive
5,30-Jul-18,Configuration: Fire TV Stick,Use it all the time and love it. Very quality product.,1,use time love quality product,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.6369}",0.6369,positive
5,30-Jul-18,Configuration: Fire TV Stick,I have used Roku & Mi Tv box. This fire TV stick is very similar. Easy to use.,1,used roku mi tv box fire tv stick similar easy use,"{'neg': 0.168, 'neu': 0.629, 'pos': 0.203, 'compound': 0.128}",0.128,positive
5,30-Jul-18,Configuration: Fire TV Stick,We all just love the TV fire stick and I would buy it again.,1,love tv fire stick would buy,"{'neg': 0.226, 'neu': 0.377, 'pos': 0.396, 'compound': 0.4215}",0.4215,positive
5,30-Jul-18,Configuration: Fire TV Stick,Is good.,1,good,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,positive
5,30-Jul-18,Configuration: Fire TV Stick,Works really well.,1,works really well,"{'neg': 0.0, 'neu': 0.455, 'pos': 0.545, 'compound': 0.3384}",0.3384,positive
5,30-Jul-18,Configuration: Fire TV Stick,Worked as advertised !,1,worked advertised,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5,30-Jul-18,Configuration: Fire TV Stick,It works great. Better than the previous fire stick!,1,works great better previous fire stick,"{'neg': 0.194, 'neu': 0.242, 'pos': 0.565, 'compound': 0.6808}",0.6808,positive
5,30-Jul-18,Configuration: Fire TV Stick,"Very easy setup, and Alexa can be heard well and receive Very well.",1,easy setup alexa heard well receive well,"{'neg': 0.0, 'neu': 0.36, 'pos': 0.64, 'compound': 0.7269}",0.7269,positive
5,30-Jul-18,Configuration: Fire TV Stick,I like my Amazon Fire stick I use it for my TV thank you for your help when I called you to get further instructions how to use it thank you have a good evening,1,like amazon fire stick use tv thank help called get instructions use thank good evening,"{'neg': 0.095, 'neu': 0.317, 'pos': 0.587, 'compound': 0.886}",0.886,positive
5,30-Jul-18,Configuration: Fire TV Stick,Great ! It was the best decision ! Especially if you have Amazon Prime.,1,great best decision especially amazon prime,"{'neg': 0.0, 'neu': 0.226, 'pos': 0.774, 'compound': 0.8832}",0.8832,positive
5,30-Jul-18,Configuration: Fire TV Stick,I love everything about the fire stick. It’s easy to use and Alexa makes it quicker to get to tv shows or music.,1,love everything fire stick easy use alexa makes quicker get tv shows music,"{'neg': 0.123, 'neu': 0.513, 'pos': 0.364, 'compound': 0.6908}",0.6908,positive
5,30-Jul-18,Configuration: Fire TV Stick,Works great! Alexa finds all the goodies you could ask for!,1,works great alexa finds goodies could ask,"{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.6249}",0.6249,positive
5,30-Jul-18,Configuration: Fire TV Stick,I was able to use this in another room and add Alexa in that room.,1,able use another room add alexa room,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5,30-Jul-18,Configuration: Fire TV Stick,"Works great, speed is fast. Exactly what we needed",1,works great speed fast exactly needed,"{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.6249}",0.6249,positive
5,30-Jul-18,Configuration: Fire TV Stick,This was just an additional one for my other TV. Loved it so much use it on the regular TV. Easy to set up and fairly easy to navigate. I don’t waste my money on regular TV cable or anything else. This is enough for me as I don’t watch too much TV.,1,additional one tv loved much use regular tv easy set fairly easy navigate dont waste money regular tv cable anything else enough dont watch much tv,"{'neg': 0.0, 'neu': 0.646, 'pos': 0.354, 'compound': 0.9008}",0.9008,positive
5,30-Jul-18,Configuration: Fire TV Stick,I love this! It’s user friendly and better than any streaming device we have previously used. I wish we had purchased sooner and purchased more of them.,1,love user friendly better streaming device previously used wish purchased sooner purchased,"{'neg': 0.0, 'neu': 0.381, 'pos': 0.619, 'compound': 0.9186}",0.9186,positive
5,30-Jul-18,Configuration: Fire TV Stick,"My 90 year old Mom LOVES that she can watch the 1st Season of Blue Bloods ❤. My one wish is that she could watch CSI:MIAMI...without having to pay for it...😥 The bill for OPTIMUM is already, quite high. Can you help us? We live on Long Island, NY (Suffolk County )",1,year old mom loves watch st season blue bloods one wish could watch csimiamiwithout pay bill optimum already quite high help us live long island ny suffolk county,"{'neg': 0.04, 'neu': 0.69, 'pos': 0.27, 'compound': 0.8393}",0.8393,positive
5,30-Jul-18,Configuration: Fire TV Stick,Excellent,1,excellent,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}",0.5719,positive
5,30-Jul-18,Configuration: Fire TV Stick,I ABSOLUTELY LOVE IT!!!  It’s just what l needed and MORE!!!  I didn’t realize that the remote included voice remote.  HOW CONVENIENT!!!!  I’m so glad that l made that purchase!!!!,1,absolutely love l needed didnt realize remote included voice remote convenient im glad l made purchase,"{'neg': 0.0, 'neu': 0.616, 'pos': 0.384, 'compound': 0.8173}",0.8173,positive
5,30-Jul-18,Configuration: Fire TV Stick,"It’s better than I thought, it practically turns your regular tv into a smart tv!",1,better thought practically turns regular tv smart tv,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.6808}",0.6808,positive
5,30-Jul-18,Configuration: Fire TV Stick,"Lovee it! It has evrything I need it, now I cant even get my dad out of my room hahahaha... movie addicts.",1,lovee evrything need cant even get dad room hahahaha movie addicts,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5,30-Jul-18,Configuration: Fire TV Stick,Works great to watch youtube and amazin video,1,works great watch youtube amazin video,"{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.6249}",0.6249,positive
5,30-Jul-18,Configuration: Fire TV Stick,"Like it alots, something different than traditional television. The use of Alexa is nice too.",1,like alots something different traditional television use alexa nice,"{'neg': 0.0, 'neu': 0.569, 'pos': 0.431, 'compound': 0.6486}",0.6486,positive
5,30-Jul-18,Configuration: Fire TV Stick,Works well I have several of these recommend to anyone,1,works well several recommend anyone,"{'neg': 0.0, 'neu': 0.395, 'pos': 0.605, 'compound': 0.5574}",0.5574,positive
5,30-Jul-18,Configuration: Fire TV Stick,"Awesome, wish I had gotten one sooner.",1,awesome wish gotten one sooner,"{'neg': 0.0, 'neu': 0.306, 'pos': 0.694, 'compound': 0.7783}",0.7783,positive
5,30-Jul-18,Configuration: Fire TV Stick,Great product,1,great product,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,positive
5,30-Jul-18,Configuration: Fire TV Stick,Works great no lag and is much better than the gen 1 devices I was using. I would recommend this if you have a 1rst gen and are tired of the lag and crashes.,1,works great lag much better gen devices using would recommend rst gen tired lag crashes,"{'neg': 0.294, 'neu': 0.344, 'pos': 0.363, 'compound': 0.4215}",0.4215,positive
5,30-Jul-18,Configuration: Fire TV Stick,Works great. Easy set up.,1,works great easy set,"{'neg': 0.0, 'neu': 0.222, 'pos': 0.778, 'compound': 0.7906}",0.7906,positive
5,30-Jul-18,Configuration: Fire TV Stick,Love it so easy to use,1,love easy use,"{'neg': 0.0, 'neu': 0.123, 'pos': 0.877, 'compound': 0.7964}",0.7964,positive
5,30-Jul-18,Configuration: Fire TV Stick,I love the firestick ! It's easy to set up and use. It rarely stops to buffer and. It  would be a bargain at twice the price.,1,love firestick easy set use rarely stops buffer would bargain twice price,"{'neg': 0.0, 'neu': 0.436, 'pos': 0.564, 'compound': 0.8535}",0.8535,positive
5,30-Jul-18,Configuration: Fire TV Stick,"I do like the Fire Stick and I’m very close to cutting the cable.  I can find many movies and shows, while keeping my budget in check.  I’m learning how to maneuver around the channels and find my shows quickly.",1,like fire stick im close cutting cable find many movies shows keeping budget check im learning maneuver around channels find shows quickly,"{'neg': 0.154, 'neu': 0.748, 'pos': 0.098, 'compound': -0.1027}",-0.1027,negative
5,30-Jul-18,Configuration: Fire TV Stick,Simple install and love the voice activation,1,simple install love voice activation,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.6369}",0.6369,positive
5,30-Jul-18,Configuration: Fire TV Stick,We haven’t used it much yet.  We like what we have used. My husband loves it.,1,havent used much yet like used husband loves,"{'neg': 0.0, 'neu': 0.492, 'pos': 0.508, 'compound': 0.7351}",0.7351,positive
5,30-Jul-18,Configuration: Fire TV Stick,very easy to set up and very easy to use,1,easy set easy use,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.7003}",0.7003,positive
5,30-Jul-18,Configuration: Fire TV Stick,"Once connected it brought so many options to view. We connected with quite a few of the channels.Must have,",1,connected brought many options view connected quite channelsmust,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5,30-Jul-18,Configuration: Fire TV Stick,Great product. Had a bit of a problem to download kodi but once it is done. You get all the movies Tv programs.,1,great product bit problem download kodi done get movies tv programs,"{'neg': 0.171, 'neu': 0.57, 'pos': 0.259, 'compound': 0.34}",0.34,positive
5,30-Jul-18,Configuration: Fire TV Stick,Very impressed.  Simple to use,1,impressed simple use,"{'neg': 0.0, 'neu': 0.392, 'pos': 0.608, 'compound': 0.4767}",0.4767,positive
